Primary ID,0,1,2,3,4,5,6,7,8,0,1,2,3,4,5,0,1,2,3,4,5,6,API dose,API %,Plast %,%5min,%10min,%15min,%30min,%60min,%120min,%180min,%240min
Amlodipine_N11_1,21.038400892577087,5.39204978402703,-6.014286281430771,0.9042033093633242,-2.5714251492572857,10.451831441819927,2.2807832464936233,7.892633092200058,1.5529631192197024,3.661798118503591,0.563989129403261,0.3410913000735114,-1.0404541460057737,0.650297935277012,0.15894175595131943,3.9308133894953716,1.122277019891794,1.2830810899676361,0.8107193474997053,0.1076045082859386,0.30319213294371156,-0.23191304441325417,-0.16553608872190215,0.06284206600534609,0.03701280764250337,-1.3010790863365136,-1.2788982576317116,-1.2254393568973807,-1.6278890506945876,-1.6697268333112194,-1.6710349450983442,-2.373908737707717,-2.867570758155673
Amlodipine_N11_2,21.038400892577087,5.39204978402703,-6.014286281430771,0.9042033093633242,-2.5714251492572857,10.451831441819927,2.2807832464936233,7.892633092200058,1.5529631192197024,3.661798118503591,0.5639891294032633,0.34109130007350963,-1.0404541460057708,0.6502979352770116,0.1589417559513179,3.930813389495371,1.1222770198917977,1.2830810899676324,0.8107193474997081,0.10760450828594403,0.3031921329437054,-0.2319130444132526,0.20636811794698431,0.06284206600534609,0.03701280764250337,-0.5347870485081043,-0.9770625195091404,-1.1989509091750925,-1.1544987728849023,-1.1864288265439153,-1.607296620648212,-2.3043130660490947,-2.7933783112877526
Paracetamol_N1_1,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,-1.2151324053207595,-1.3322517993133374,-1.3324610751301218,1.2204161477275894,1.2186034047056091,1.2101940463053806,0.8124395791203028,0.3266980973424947,0.3318991685506999,0.3500569606898737,0.6908679606096895
Paracetamol_N1_2,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,-1.277116439765574,-1.3322517993133374,-1.3324610751301218,1.5918811714856134,1.0914261109713035,0.7960647211869891,1.0124835290588994,0.7702677578452283,0.8599292581211686,0.6805326817966163,0.743201063530661
Paracetamol_N2_1,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,0.3179393799476501,0.06284206600534609,-1.3324610751301218,1.7627198740229555,1.5337432384980403,1.3874468542334277,1.6188289126507496,1.020765661689013,0.7176659525793623,0.48677129347605486,0.4898031973595372
Paracetamol_N2_2,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,0.20636811794698431,0.06284206600534609,-1.3324610751301218,1.7723937824206997,1.3135130514211135,1.038016559287289,1.1829384178717564,0.9096604873638019,0.9594427940747333,0.5855298587193388,0.6568139776490122
Paracetamol_N3_1,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,1.5245619171400373,1.4579359313240297,-1.3324610751301218,2.3482474101482436,2.004076227532473,1.781896481312473,1.4567076683214744,0.7711148708390793,0.7369276625987756,0.3997159112340243,0.26524003330355955
Paracetamol_N3_2,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,1.6691913308446042,1.4579359313240297,-1.3324610751301218,1.3602648035721872,0.7294792551197464,0.36542702660146614,0.44784874574233685,0.11539214132788315,0.0924936847182637,0.06456138717311644,0.35715117975746047
Paracetamol_N4_1,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,-1.23166148117271,-1.3322517993133374,0.03701280764250337,1.5544645684798344,1.005075475488999,0.6829722294396261,0.4506188111066248,0.1542185490390665,1.1132708576479007,0.8527712260849287,0.7995707828449128
Paracetamol_N4_2,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,-1.2729841708025864,-1.3322517993133374,0.03701280764250337,0.46240197061488614,0.2835335576422396,0.19031776315588816,0.1349831522632188,0.1748904419204242,1.0437638108373626,0.798334668141214,0.7676959307061502
Paracetamol_N5_1,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,0.1815745041690585,0.06284206600534609,0.03701280764250337,1.4720836762199236,1.683240140244932,1.789510762723247,1.44691994834706,0.8775823286540938,1.0496484749501809,0.8221157384062001,0.7995707828449128
Paracetamol_N5_2,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,0.20636811794698431,0.06284206600534609,0.03701280764250337,1.1606914588935742,1.338832878757149,1.432554215138608,1.3335028672107223,0.8809907797507998,1.036965553748228,0.7575502539319792,0.6835508592902914
Paracetamol_N6_1,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,1.5658846067699137,1.4579359313240297,0.03701280764250337,1.6773001567361292,2.1128011118032357,2.3410268372591516,1.6107371207887056,0.7407625843095602,0.530563320632472,0.3221311647044793,0.3626305978933792
Paracetamol_N6_2,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,1.4005938482504086,1.4579359313240297,0.03701280764250337,0.9022032511080768,0.863296489842373,0.8401797962031489,0.8490283345213833,0.5273017262989304,0.5115273430550887,0.40284833951087295,0.5724098411796086
Paracetamol_N7_1,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,-1.310174591469475,-1.3322517993133374,1.4064866904151285,0.7949791797861666,0.692220793479532,0.6353310540864991,0.8333453978039337,0.5414487300989044,0.9228006103399351,0.7418237887328955,0.7995707828449128
Paracetamol_N7_2,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,-1.3019100535434998,-1.3322517993133374,1.4064866904151285,0.5631067621900623,0.291578277842386,0.14443160586358736,-0.09283007158357884,-0.32437245489828387,-0.25608984308729277,0.055129654860251585,0.7995707828449128
Paracetamol_N8_1,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,0.11959046972424409,0.06284206600534609,1.4064866904151285,0.7927514671572636,0.8541922161840345,0.8894882423794234,0.5916652326160189,0.2518419665366691,0.2588468654202254,0.37028536516221855,0.7995707828449128
Paracetamol_N8_2,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,0.15678089039113266,0.06284206600534609,1.4064866904151285,1.1683046122184004,1.0695295272635845,1.0077085409573947,1.0245541210297453,0.6935783290235294,1.0749513423616746,0.8304503211209039,0.7995707828449128
Paracetamol_N9_1,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,1.6485299860296663,1.4579359313240297,1.4064866904151285,1.049334126164345,1.4196890390172643,1.6234117575516125,2.00576741037655,1.7777847538879734,0.9883395631645943,0.6191001091458868,0.4321330974707142
Paracetamol_N9_2,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,1.6691913308446042,1.4579359313240297,1.4064866904151285,1.2013314320129063,1.5712965869116002,1.7718827704889006,2.171948491265424,1.8722492376198399,0.9922975066198824,0.6236981717374156,0.43737193464211166
Paracetamol_N10_1,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,0.2187649248359471,0.06284206600534609,0.03701280764250337,1.3736556939355173,1.2435598938341756,1.1602207598714414,0.5894862240697702,-0.023053649141312815,-0.03135600059701308,0.18603517951235046,0.7995707828449128
Paracetamol_N10_2,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,0.13198727661320683,0.06284206600534609,0.03701280764250337,1.2447042312552536,1.1110941064886626,1.028258268876477,0.5110642918478384,0.045940837037067556,0.34443168807667923,0.3970024105564323,0.7814592528763749
Paracetamol_N11_1,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,0.19397131105802126,0.06284206600534609,0.03701280764250337,1.7713936993935353,2.190241768650362,2.4073161913112324,2.5966662159771734,2.0280578808623457,1.1899750044150943,0.8578937580602213,0.7091821516497002
Paracetamol_N11_2,-22.126014951167267,-12.130259263310732,6.0591351643006774,10.134290513480519,-9.738840375979338,-0.989030952109543,-4.975908921195815,-6.900067579529952,3.526316803541145,-3.3112855885105543,-2.8760398630016852,-0.7888081848230414,1.135131763033186,-1.5120202307185222,-0.5104605368950408,-1.434276874213696,-2.365747679041896,-2.953986234791881,-1.6327535209395054,-0.19981926868060976,1.1900663417590935,-0.8300837735426605,0.11959046972424409,0.06284206600534609,0.03701280764250337,1.5447935320051553,1.8860210994840498,2.0638874514362167,2.193691578085788,1.8325340858990617,1.0700074860865945,0.7230182396504741,0.56066460902893
Felodipine_N1_1,16.599637161327518,9.429119876025249,-0.839650490227626,-0.8962492938088934,-10.972503950538433,14.341803446364931,5.581522304530461,-0.5514458095177122,1.1376539973378361,3.1078360180977125,0.8945503317155845,-0.7503454594283044,-1.9245264864774803,-1.2558652236541543,-0.13599437919563126,4.644641802355457,0.21530597818985445,-0.7669348299185991,-0.19963410492137362,0.08364229399402802,-0.20691599466566632,-0.5131356234661729,-1.3604643047490343,-1.3322517993133374,-1.3324610751301218,1.2620351754973607,0.07751974778984548,0.4438831097671801,-0.5813977690862041,-0.8955649939968175,-0.8899099497627924,-0.8801390196320696,-0.9823946171435453
Felodipine_N1_2,16.599637161327518,9.429119876025249,-0.839650490227626,-0.8962492938088934,-10.972503950538433,14.341803446364931,5.581522304530461,-0.5514458095177122,1.1376539973378361,3.1078360180977125,0.8945503317155845,-0.7503454594283044,-1.9245264864774803,-1.2558652236541543,-0.13599437919563126,4.644641802355457,0.21530597818985445,-0.7669348299185991,-0.19963410492137362,0.08364229399402802,-0.20691599466566632,-0.5131356234661729,-1.289430601275277,-1.3322517993133374,-1.3324610751301218,0.48681366124829123,0.36372202543952964,0.13312736084350357,-0.27999386869691906,-0.39530300763369197,-0.33228025265841815,0.25644943195474834,0.08605082081113127
Felodipine_N2_1,16.599637161327518,9.429119876025249,-0.839650490227626,-0.8962492938088934,-10.972503950538433,14.341803446364931,5.581522304530461,-0.5514458095177122,1.1376539973378361,3.1078360180977125,0.8945503317155845,-0.7503454594283044,-1.9245264864774803,-1.2558652236541543,-0.13599437919563126,4.644641802355457,0.21530597818985445,-0.7669348299185991,-0.19963410492137362,0.08364229399402802,-0.20691599466566632,-0.5131356234661729,0.07273053968396437,0.06284206600534609,-1.3324610751301218,-0.954990051319985,-1.4016257693339096,-1.5580292194795988,-1.6743454072400585,-1.6601725838010062,-1.9559059825285603,-0.5654854437187795,-0.9068462839673583
Felodipine_N2_2,16.599637161327518,9.429119876025249,-0.839650490227626,-0.8962492938088934,-10.972503950538433,14.341803446364931,5.581522304530461,-0.5514458095177122,1.1376539973378361,3.1078360180977125,0.8945503317155845,-0.7503454594283044,-1.9245264864774803,-1.2558652236541543,-0.13599437919563126,4.644641802355457,0.21530597818985445,-0.7669348299185991,-0.19963410492137362,0.08364229399402802,-0.20691599466566632,-0.5131356234661729,0.053267552868292795,0.06284206600534609,-1.3324610751301218,-0.6865042813416812,-0.9473656835235447,-1.1710209787573163,-1.161968335756047,-1.664265920023655,-1.122969506878869,-1.8336714788746526,-0.3898861108862509
Felodipine_N3_1,16.599637161327518,9.429119876025249,-0.839650490227626,-0.8962492938088934,-10.972503950538433,14.341803446364931,5.581522304530461,-0.5514458095177122,1.1376539973378361,3.1078360180977125,0.8945503317155845,-0.7503454594283044,-1.9245264864774803,-1.2558652236541543,-0.13599437919563126,4.644641802355457,0.21530597818985445,-0.7669348299185991,-0.19963410492137362,0.08364229399402802,-0.20691599466566632,-0.5131356234661729,1.1644346770156655,1.4579359313240297,-1.3324610751301218,-0.8333851702506633,-1.2745639857593563,-1.4621529384605185,-1.6989289624659394,-1.679176739165985,-2.0709263946869365,-1.9915982578392988,-2.1523291195725855
Felodipine_N3_2,16.599637161327518,9.429119876025249,-0.839650490227626,-0.8962492938088934,-10.972503950538433,14.341803446364931,5.581522304530461,-0.5514458095177122,1.1376539973378361,3.1078360180977125,0.8945503317155845,-0.7503454594283044,-1.9245264864774803,-1.2558652236541543,-0.13599437919563126,4.644641802355457,0.21530597818985445,-0.7669348299185991,-0.19963410492137362,0.08364229399402802,-0.20691599466566632,-0.5131356234661729,1.2423279469679824,1.4579359313240297,-1.3324610751301218,-1.0139461027901553,-1.599079260364199,-1.7264501140247468,-2.0257233700049975,-2.015399712800472,-2.696178159656223,-2.6225797272074995,-2.546574869654858
Felodipine_N4_1,16.599637161327518,9.429119876025249,-0.839650490227626,-0.8962492938088934,-10.972503950538433,14.341803446364931,5.581522304530461,-0.5514458095177122,1.1376539973378361,3.1078360180977125,0.8945503317155845,-0.7503454594283044,-1.9245264864774803,-1.2558652236541543,-0.13599437919563126,4.644641802355457,0.21530597818985445,-0.7669348299185991,-0.19963410492137362,0.08364229399402802,-0.20691599466566632,-0.5131356234661729,-1.310174591469475,-1.3322517993133374,0.03701280764250337,0.36519232553590325,0.547790472358199,0.03519056571076681,0.2308023271223643,0.8808310466691812,0.7976871572934406,0.42446992715904763,0.36465052670645215
Felodipine_N4_2,16.599637161327518,9.429119876025249,-0.839650490227626,-0.8962492938088934,-10.972503950538433,14.341803446364931,5.581522304530461,-0.5514458095177122,1.1376539973378361,3.1078360180977125,0.8945503317155845,-0.7503454594283044,-1.9245264864774803,-1.2558652236541543,-0.13599437919563126,4.644641802355457,0.21530597818985445,-0.7669348299185991,-0.19963410492137362,0.08364229399402802,-0.20691599466566632,-0.5131356234661729,-1.3019100535434998,-1.3322517993133374,0.03701280764250337,0.7828159389321118,0.7011051938946014,0.5192437678513175,0.513234779372882,1.167961065914819,0.9192992309452231,0.6072900207823612,0.3535132559367313
Felodipine_N5_1,16.599637161327518,9.429119876025249,-0.839650490227626,-0.8962492938088934,-10.972503950538433,14.341803446364931,5.581522304530461,-0.5514458095177122,1.1376539973378361,3.1078360180977125,0.8945503317155845,-0.7503454594283044,-1.9245264864774803,-1.2558652236541543,-0.13599437919563126,4.644641802355457,0.21530597818985445,-0.7669348299185991,-0.19963410492137362,0.08364229399402802,-0.20691599466566632,-0.5131356234661729,0.16917769728009574,0.06284206600534609,0.03701280764250337,-0.7904508069887752,-0.8472602417703902,-0.945967878562501,-0.8299017098964634,-0.5720578146860604,-0.31210097579382334,0.34849139084129355,0.2229010584554815
