Primary ID,0,1,2,3,4,5,6,7,8,0,1,2,3,4,5,6,0,1,2,3,4,5,6,API %,Plast %,ST-Diam (mm),3PBT-Diam (mm),3PBT-Radius (mm)
BCS1_S1,15.138992217717348,4.60042268222248,-12.52911111963926,0.9005698983186307,-9.212201041293792,1.4947598479610713,3.4008595612839727,-0.2864041910691651,7.71822154671972,3.071754455648458,0.6121910086594368,-0.17260722032422382,-0.6565725521403997,0.8317527782373324,0.5771926452533485,0.760113704115715,-3.0380276319937423,-0.8537499922114979,1.5845288983730494,0.4671926687255802,0.4284489775041949,-0.759454939480583,0.28868149622095807,-1.3468134205573548,-1.3936079491406208,-0.047416644480560946,0.1846876960923084,0.1846876960923084
BCS1_S2,15.138992217717343,4.6004226822224705,-12.52911111963904,0.9005698983185768,-9.212201041293737,1.49475984796113,3.4008595612840846,-0.2864041910692547,7.718221546719751,3.071754455648458,0.6121910086594368,-0.17260722032422382,-0.6565725521403997,0.8317527782373324,0.5771926452533485,0.760113704115715,-3.0380276319937423,-0.8537499922114979,1.5845288983730494,0.4671926687255802,0.4284489775041949,-0.759454939480583,0.28868149622095807,-1.3468134205573548,-1.3936079491406208,-0.05546356942929343,-0.5109547042364232,-0.5109547042364232
BCS1_S3,15.138992217717343,4.600422682222445,-12.529111119639222,0.9005698983187594,-9.212201041293799,1.4947598479608826,3.4008595612840673,-0.2864041910693936,7.71822154671978,3.071754455648458,0.6121910086594368,-0.17260722032422382,-0.6565725521403997,0.8317527782373324,0.5771926452533485,0.760113704115715,-3.0380276319937423,-0.8537499922114979,1.5845288983730494,0.4671926687255802,0.4284489775041949,-0.759454939480583,0.28868149622095807,-1.3468134205573548,-1.3936079491406208,-0.05546356942929343,-0.19475361317790818,-0.19475361317790818
BCS1_S4,15.138992217717343,4.600422682222446,-12.529111119639225,0.9005698983187269,-9.212201041293694,1.4947598479609658,3.4008595612840105,-0.28640419106929443,7.718221546719775,3.071754455648458,0.6121910086594368,-0.17260722032422382,-0.6565725521403997,0.8317527782373324,0.5771926452533485,0.760113704115715,-3.0380276319937423,-0.8537499922114979,1.5845288983730494,0.4671926687255802,0.4284489775041949,-0.759454939480583,0.28868149622095807,-1.3468134205573548,-1.3936079491406208,-0.05546356942929343,0.3744083507274174,0.3744083507274174
BCS1_S6,15.138992217717343,4.600422682222446,-12.529111119639222,0.9005698983187508,-9.212201041293666,1.494759847960973,3.4008595612840313,-0.2864041910692747,7.718221546719806,3.071754455648458,0.6121910086594368,-0.17260722032422382,-0.6565725521403997,0.8317527782373324,0.5771926452533485,0.760113704115715,-3.0380276319937423,-0.8537499922114979,1.5845288983730494,0.4671926687255802,0.4284489775041949,-0.759454939480583,0.28868149622095807,0.002334165373582943,-1.3936079491406208,-0.06552222561520901,-1.5227981956236698,-1.5227981956236698
BCS1_S7,15.138992217717343,4.600422682222446,-12.529111119639222,0.9005698983187467,-9.212201041293701,1.4947598479610216,3.400859561283973,-0.2864041910692944,7.718221546719835,3.071754455648458,0.6121910086594368,-0.17260722032422382,-0.6565725521403997,0.8317527782373324,0.5771926452533485,0.760113704115715,-3.0380276319937423,-0.8537499922114979,1.5845288983730494,0.4671926687255802,0.4284489775041949,-0.759454939480583,0.28868149622095807,0.002334165373582943,-1.3936079491406208,-0.06351049437802589,-1.4595579774119667,-1.4595579774119667
BCS1_S8,15.138992217717343,4.600422682222446,-12.529111119639222,0.900569898318747,-9.212201041293698,1.494759847961011,3.4008595612840344,-0.2864041910692876,7.71822154671981,3.071754455648458,0.6121910086594368,-0.17260722032422382,-0.6565725521403997,0.8317527782373324,0.5771926452533485,0.760113704115715,-3.0380276319937423,-0.8537499922114979,1.5845288983730494,0.4671926687255802,0.4284489775041949,-0.759454939480583,0.28868149622095807,0.002334165373582943,-1.3936079491406208,-0.05848116628506811,-1.7125188502587787,-1.7125188502587787
BCS1_S9,15.138992217717343,4.600422682222446,-12.529111119639222,0.9005698983187468,-9.212201041293698,1.494759847961011,3.4008595612840335,-0.2864041910692812,7.718221546719812,3.071754455648458,0.6121910086594368,-0.17260722032422382,-0.6565725521403997,0.8317527782373324,0.5771926452533485,0.760113704115715,-3.0380276319937423,-0.8537499922114979,1.5845288983730494,0.4671926687255802,0.4284489775041949,-0.759454939480583,0.28868149622095807,0.002334165373582943,-1.3936079491406208,-0.06149876314084277,-2.0919601595289965,-2.0919601595289965
BCS1_S10,15.138992217717343,4.600422682222446,-12.529111119639222,0.9005698983187468,-9.212201041293698,1.494759847961011,3.400859561284035,-0.2864041910692916,7.71822154671979,3.071754455648458,0.6121910086594368,-0.17260722032422382,-0.6565725521403997,0.8317527782373324,0.5771926452533485,0.760113704115715,-3.0380276319937423,-0.8537499922114979,1.5845288983730494,0.4671926687255802,0.4284489775041949,-0.759454939480583,0.28868149622095807,0.002334165373582943,-1.3936079491406208,-0.05848116628506811,-1.3330775409885622,-1.3330775409885622
