Primary ID,0,1,2,3,4,5,6,0,1,2,3,4,5,0,1,2,3,4,5,API dose,API %,Plast %,%5min,%10min,%15min,%30min,%60min,%120min,%180min,%240min,Scor imprimabilitate,ST-Hardness (g),ST-Rigidity at 2% deformation (g),ST-Rigidity at 4% deformation (g),ST-Peak stress (N/mp),3PBT-Hardness (g),3PBT-Deformation at hardness (mm),3PBT-Total work (mJ),3PBT-Maximum force (N),3PBT-Peak stress (N/mp),3PBT-Flexural stress (g/mmp) (Samaro 2021 Prasad 2019),3PBT-Flexural strain (%),3PBT-Breaking distance (mm),3PBT-Stiffness (N/mm) (Hu 2022)
BCS1_S17,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,-1.265750788634919,-1.301744711868633,-0.027267802409769306,-0.7176056390602122,-0.4762692011313185,-0.5429688362229622,-1.3710991013113747,-1.6031955599526806,-2.1247282675269568,-2.5903640576567413,-2.6149523424811187,0.6716912669026353,-0.44330063078572374,-0.35877063004301873,-0.3492020311937396,-0.11130213426789952,-0.5246945925542126,-0.4015490872472234,-0.37576516097826246,-0.5246945925542125,-0.41510668299246867,-0.0487650425241422,-0.3126869740207305,-0.4015490872472234,-0.28113220677240364
BCS1_S18,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,-1.265750788634919,-1.301744711868633,-0.027267802409769306,-0.7176056390602122,-0.4762692011313185,-0.5429688362229622,-1.3710991013113747,-1.6031955599526806,-2.1247282675269568,-2.5903640576567413,-2.6149523424811187,0.6716912669026353,0.12583892094671859,0.25598763037633226,0.1291999762002736,0.013490109851538534,-0.5729941384040471,-0.48219432756191044,-0.4083050023390913,-0.5729941384040469,-0.5041657519559787,-0.12998475748889018,-0.3267626606304437,-0.48219432756191044,-0.20296655938828062
BCS1_S19,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,-1.265750788634919,-1.301744711868633,-0.027267802409769306,-0.7176056390602122,-0.4762692011313185,-0.5429688362229622,-1.3710991013113747,-1.6031955599526806,-2.1247282675269568,-2.5903640576567413,-2.6149523424811187,0.6716912669026353,-0.7371590343508423,-1.1325180957432364,-0.7780484521644686,-0.17317798667145146,-0.41360563709959325,-0.37955493079776326,-0.355021012110734,-0.41360563709959325,-0.24455356467260403,0.09922111796092842,-0.3099063975364456,-0.37955493079776326,-0.20676639674809066
BCS1_S20,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,-1.265750788634919,-1.301744711868633,-0.027267802409769306,-0.7176056390602122,-0.4762692011313185,-0.5429688362229622,-1.3710991013113747,-1.6031955599526806,-2.1247282675269568,-2.5903640576567413,-2.6149523424811187,0.6716912669026353,0.22885824633449003,0.8707458907956833,0.35601208329145917,0.011693429881608746,-0.19746516942158385,-0.2036016792020825,-0.27895913292979646,-0.19746516942158368,-0.006698940103587666,0.2810660120037335,-0.2749371136154392,-0.2036016792020825,-0.2604448518043481
BCS1_S21,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,0.22074724154013767,0.0781648094886476,-0.027267802409769306,0.18311705086786934,-0.8100743972740034,-0.8859239630219776,-1.2522715925737422,-1.481395828619269,-1.8800153459306246,-2.4977289952606747,-2.7294741691737054,-0.22454795259826432,-0.47369977598211527,-0.28987530775464315,-0.42734737901507247,-0.17798112539156571,-0.8519240156868414,-0.7827811323711983,-0.520567455033951,-0.8519240156868414,-0.8879246176058849,-0.4603180222949558,-0.382444882938623,-0.7827811323711983,0.07281446019447928
BCS1_S22,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,0.22074724154013767,0.0781648094886476,-0.027267802409769306,0.18311705086786934,-0.8100743972740034,-0.8859239630219776,-1.2522715925737422,-1.481395828619269,-1.8800153459306246,-2.4977289952606747,-2.7294741691737054,-0.22454795259826432,-0.2507727112085771,0.1552944670317834,-0.08998819451809899,-0.1347450106878315,-1.0342548012699666,-0.9440716130005723,-0.565716484922101,-1.0342548012699666,-1.2251928599785544,-0.7669484796920113,-0.40886821427516057,-0.9440716130005723,0.25649692719408845
BCS1_S23,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,0.22074724154013767,0.0781648094886476,-0.027267802409769306,0.18311705086786934,-0.8100743972740034,-0.8859239630219776,-1.2522715925737422,-1.481395828619269,-1.8800153459306246,-2.4977289952606747,-2.7294741691737054,-0.22454795259826432,-0.355480877996148,-0.4117670318033076,-0.21578314466951282,-0.1571096072784033,-0.8543389929793331,-0.7534555904385848,-0.5083650145236401,-0.854338992979333,-0.9585758548434555,-0.539000653735704,-0.37371827143003405,-0.7534555904385848,-0.0015063040173800815
BCS1_S24,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,0.22074724154013767,0.0781648094886476,-0.027267802409769306,0.18311705086786934,-0.8100743972740034,-0.8859239630219776,-1.2522715925737422,-1.481395828619269,-1.8800153459306246,-2.4977289952606747,-2.7294741691737054,-0.22454795259826432,0.04477453375634104,0.14999482685575452,0.09489226252261528,-0.08435922254293014,-0.8748662999655128,-0.7314614339891247,-0.5120257466767334,-0.8748662999655128,-0.8764404816195445,-0.4291858500575033,-0.37456658289981587,-0.7314614339891247,-0.07879874566214345
BCS1_S25,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,0.22074724154013767,0.0781648094886476,-0.027267802409769306,0.18311705086786934,-0.8100743972740034,-0.8859239630219776,-1.2522715925737422,-1.481395828619269,-1.8800153459306246,-2.4977289952606747,-2.7294741691737054,-0.22454795259826432,-0.3841911817927401,-0.8410378860616475,-0.3720738403121785,-0.1773321186384321,-0.6055963318526855,-0.056973969539015096,-0.3277688949710398,-0.6055963318526854,-0.6166270196617457,-0.25409951840163825,-0.23993641075110758,-0.056973969539015096,-0.7503070371227262
BCS1_S46,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,-0.11943608020588775,0.0781648094886476,-0.027267802409769306,-0.24466492805176637,-0.24368974048187664,-0.24249546773099317,-0.7719752197304905,-1.0764366510448498,-1.8726157420361347,-2.405981248688564,-2.53304580116479,-0.22454795259826432,-0.5547641631724928,-0.5654565969081453,-0.44259525176069836,-0.17734151761776806,-1.5619273396794087,-0.7901125178543517,-0.5982563262829299,-1.5619273396794087,-1.462711516554901,-0.7822789001812068,-0.40237234774266456,-0.7901125178543517,-0.8983949294188871
BCS1_S47,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,-0.11943608020588775,0.0781648094886476,-0.027267802409769306,-0.24466492805176637,-0.24368974048187664,-0.24249546773099317,-0.7719752197304905,-1.0764366510448498,-1.8726157420361347,-2.405981248688564,-2.53304580116479,-0.22454795259826432,-0.20179631061439063,0.6428613632264412,0.03580675563331484,-0.11336447277376877,-1.5896995785430634,-0.7167986630228179,-0.5990698223169506,-1.5896995785430634,-1.4557816983917453,-0.7484535650581793,-0.3928052795001251,-0.7167986630228179,-1.0328215141345372
BCS1_S48,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,-0.11943608020588775,0.0781648094886476,-0.027267802409769306,-0.24466492805176637,-0.24368974048187664,-0.24249546773099317,-0.7719752197304905,-1.0764366510448498,-1.8726157420361347,-2.405981248688564,-2.53304580116479,-0.22454795259826432,-0.7793800693458306,-0.9417310494061965,-0.6274757088014127,-0.24346449404385404,-1.6778462497190114,-0.6508161936744378,-0.5982563262829299,-1.6778462497190114,-1.5246949326421788,-0.779651171883861,-0.38605806142102705,-0.6508161936744378,-1.2140636568611975
BCS1_S49,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,-0.11943608020588775,0.0781648094886476,-0.027267802409769306,-0.24466492805176637,-0.24368974048187664,-0.24249546773099317,-0.7719752197304905,-1.0764366510448498,-1.8726157420361347,-2.405981248688564,-2.53304580116479,-0.22454795259826432,-0.8925324431323992,-1.1113195350391207,-0.8276040385877529,-0.25589089908392326,-1.5317401235232622,-0.9367402275174189,-0.6043575465380853,-1.5317401235232622,-1.6155585859490043,-0.99425302924967,-0.4180189815186405,-0.9367402275174189,-0.5941316606771845
BCS1_S50,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,-0.11943608020588775,0.0781648094886476,-0.027267802409769306,-0.24466492805176637,-0.24368974048187664,-0.24249546773099317,-0.7719752197304905,-1.0764366510448498,-1.8726157420361347,-2.405981248688564,-2.53304580116479,-0.22454795259826432,-0.7506697655492386,-0.7774422039493009,-0.6370056292674289,-0.2284465879612998,-1.0378772672087042,-0.8047752888206584,-0.5343968876123032,-1.0378772672087042,-1.0555986662482464,-0.5660277664147221,-0.38958483780928665,-0.8047752888206584,-0.1342685595798101
BCS1_S51,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,0.041377853710415115,0.0781648094886476,-0.027267802409769306,-1.0011746800083896,-1.217065114600328,-1.3598001560780042,-1.510267671606695,-1.5394135848019974,-1.8230791683893486,-2.624586648488591,-3.0896444796782325,0.6716912669026353,0.12921660374631763,0.7647530872751055,0.3331402741730203,-0.07477156954175505,-0.9412781755090353,-0.42354324369668345,-0.4644362286865211,-0.9412781755090351,-0.7453073526719585,-0.23479262597069184,-0.32781519523183966,-0.42354324369668345,-0.6615338993887543
BCS1_S52,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,0.041377853710415115,0.0781648094886476,-0.027267802409769306,-1.0011746800083896,-1.217065114600328,-1.3598001560780042,-1.510267671606695,-1.5394135848019974,-1.8230791683893486,-2.624586648488591,-3.0896444796782325,0.6716912669026353,-0.21192935901318782,0.0016049019269456608,-0.06330441721325364,-0.1219834814245458,-0.6671782528112244,-0.5775023388429041,-0.45386078024425175,-0.6671782528112244,-0.6382077973959064,-0.2536054319849682,-0.3438388563277186,-0.5775023388429041,-0.1380143221652344
BCS1_S53,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,0.041377853710415115,0.0781648094886476,-0.027267802409769306,-1.0011746800083896,-1.217065114600328,-1.3598001560780042,-1.510267671606695,-1.5394135848019974,-1.8230791683893486,-2.624586648488591,-3.0896444796782325,0.6716912669026353,-0.2794830150051691,-0.29517494793067206,-0.25390282653357765,-0.11678223085969579,-0.5850690248665058,-0.35756077434830313,-0.38552711338651113,-0.5850690248665056,-0.5190562513486369,-0.14195280119163456,-0.30286069949575767,-0.35756077434830313,-0.4017160081791035
BCS1_S54,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,0.041377853710415115,0.0781648094886476,-0.027267802409769306,-1.0011746800083896,-1.217065114600328,-1.3598001560780042,-1.510267671606695,-1.5394135848019974,-1.8230791683893486,-2.624586648488591,-3.0896444796782325,0.6716912669026353,0.19508141833849937,1.2841178245259366,0.43225144701958873,-0.003972991315159997,-1.0125200056375412,-0.6874731210902046,-0.5083650145236401,-1.0125200056375412,-0.842840621140783,-0.3172230448658938,-0.37588617851947653,-0.6874731210902046,-0.34429426988708844
BCS1_S55,21.571509430839587,6.170082078349813,-4.661010484889842,-0.4698680098120185,5.097721043208081,-10.968114638784783,1.2793077486401545,3.5367367348536822,0.5699031398230737,0.49473120395200393,1.366409412695697,0.5143716916479668,0.390619752448217,4.014031102871352,-0.9558904501234632,-1.2775213907389995,0.39972100761447715,-0.13757984316455193,0.296129324242409,0.041377853710415115,0.0781648094886476,-0.027267802409769306,-1.0011746800083896,-1.217065114600328,-1.3598001560780042,-1.510267671606695,-1.5394135848019974,-1.8230791683893486,-2.624586648488591,-3.0896444796782325,0.6716912669026353,0.2660127571300797,1.22052214241359,0.3769779083166948,-0.06118347957569494,-0.8531315043330873,-0.6508161936744378,-0.4864006216050807,-0.8531315043330873,-0.7998061059612614,-0.35135051284246743,-0.36134706249571574,-0.6508161936744378,-0.2172100879531787
BCS1_S56,-21.92348979547865,-12.76962904930915,-5.175415851850247,18.895609324044283,2.270385614712942,1.9209512361108174,8.144441429233012,-3.9651487299700574,-1.899919924851435,2.4374962005114655,1.4080967680149734,0.5871939344053917,0.31520658894587517,-3.526285591065883,2.1787948477010985,1.180341926725674,1.5303138478605625,-0.5740128830441419,-0.9494902314395822,-1.2245164466050977,-1.301744711868633,-1.4179257253080004,-1.4620625972959143,-0.9867202869074007,-0.28884032288060896,0.3582006700548354,0.18361717714609924,0.7710174621975515,0.764224040009934,0.5923761404404116,0.6716912669026353,1.1796759544216266,0.10229806527149453,1.0745680864290805,-0.05824697815170658,1.3481202977731204,-0.7461242049554314,-0.22486164666741845,1.3481202977731208,2.8567738633891087,0.5719324214189053,-0.35287180253372885,-0.7461242049554314,2.909814948701387
BCS1_S57,-21.92348979547865,-12.76962904930915,-5.175415851850247,18.895609324044283,2.270385614712942,1.9209512361108174,8.144441429233012,-3.9651487299700574,-1.899919924851435,2.4374962005114655,1.4080967680149734,0.5871939344053917,0.31520658894587517,-3.526285591065883,2.1787948477010985,1.180341926725674,1.5303138478605625,-0.5740128830441419,-0.9494902314395822,-1.2245164466050977,-1.301744711868633,-1.4179257253080004,-1.4620625972959143,-0.9867202869074007,-0.28884032288060896,0.3582006700548354,0.18361717714609924,0.7710174621975515,0.764224040009934,0.5923761404404116,0.6716912669026353,0.1798818457403036,-0.19978142476215208,0.06058454884495696,-0.15830469473095746,1.8238708243939903,-0.6581475791575911,-0.14025805912926337,1.8238708243939905,0.8077303310929794,0.8521263165337691,-0.33262229356060335,-0.6581475791575911,3.0554403114000954
BCS1_S58,-21.92348979547865,-12.76962904930915,-5.175415851850247,18.895609324044283,2.270385614712942,1.9209512361108174,8.144441429233012,-3.9651487299700574,-1.899919924851435,2.4374962005114655,1.4080967680149734,0.5871939344053917,0.31520658894587517,-3.526285591065883,2.1787948477010985,1.180341926725674,1.5303138478605625,-0.5740128830441419,-0.9494902314395822,-1.2245164466050977,-1.301744711868633,-1.4179257253080004,-1.4620625972959143,-0.9867202869074007,-0.28884032288060896,0.3582006700548354,0.18361717714609924,0.7710174621975515,0.764224040009934,0.5923761404404116,0.6716912669026353,0.6122252440889838,-0.008994378425112115,0.4436873515788082,-0.11007934151625655,0.8916895894921844,-0.5994964952923642,-0.25292725984113335,0.8916895894921848,1.2259217068253483,0.22794763040992264,-0.3198033646839002,-0.5994964952923642,1.699930522447172
