Primary ID,0,1,2,3,4,5,6,7,8,0,1,2,3,4,5,0,1,2,3,4,5,6,API %,Plast %
Amlodipine_N1_1,15.634220801497117,3.989572636665035,-12.423215022976503,-0.11035502725505689,-9.2851580352786,1.2976157289326815,3.416440957716851,-3.114765762443254,6.599175155118991,3.1242976573849717,0.6768911872363705,-0.1864595299558892,-0.894440653116894,0.29274309831745865,0.5987067383486372,3.3202157339702114,-0.8800283028530628,1.3818420331939634,-0.010331314681603764,0.42039130855781864,0.5680597777720389,-0.20166612764117997,-1.3549620506594853,-1.3339459376998315
Amlodipine_N2_1,15.634220801497113,3.989572636665041,-12.42321502297648,-0.11035502725508636,-9.285158035278592,1.2976157289327053,3.4164409577168264,-3.1147657624432545,6.599175155118987,3.1242976573849885,0.6768911872363602,-0.18645952995589005,-0.8944406531168907,0.29274309831745504,0.598706738348641,3.3202157339702296,-0.8800283028530668,1.3818420331939654,-0.0103313146816091,0.4203913085578227,0.5680597777720386,-0.20166612764117808,-0.01101595163137803,-1.3339459376998315
Amlodipine_N3_1,15.634220801497113,3.9895726366650246,-12.423215022976478,-0.11035502725507677,-9.285158035278593,1.2976157289326986,3.416440957716852,-3.1147657624432576,6.599175155118997,3.124297657384981,0.6768911872363735,-0.1864595299558885,-0.8944406531168898,0.2927430983174513,0.5987067383486394,3.3202157339702296,-0.880028302853065,1.3818420331939614,-0.01033131468161151,0.42039130855782264,0.5680597777720379,-0.20166612764117997,1.3329301473967292,-1.3339459376998315
Amlodipine_N4_1,15.634220801497113,3.9895726366650353,-12.423215022976485,-0.11035502725506231,-9.285158035278611,1.297615728932714,3.4164409577168526,-3.1147657624432736,6.599175155118993,3.12429765738498,0.6768911872363726,-0.1864595299558922,-0.8944406531168946,0.2927430983174539,0.5987067383486396,3.3202157339702287,-0.8800283028530652,1.3818420331939654,-0.01033131468160965,0.4203913085578224,0.5680597777720378,-0.20166612764117858,-1.3549620506594853,0.0
Amlodipine_N5_1,15.634220801497113,3.9895726366650357,-12.423215022976485,-0.110355027255071,-9.285158035278593,1.2976157289327006,3.416440957716845,-3.1147657624432474,6.599175155119008,3.1242976573849797,0.6768911872363736,-0.18645952995589182,-0.8944406531168946,0.2927430983174523,0.5987067383486402,3.32021573397023,-0.8800283028530681,1.3818420331939623,-0.010331314681606616,0.4203913085578231,0.5680597777720368,-0.20166612764117697,-0.01101595163137803,0.0
Amlodipine_N6_1,15.634220801497113,3.9895726366650357,-12.423215022976485,-0.11035502725507139,-9.285158035278593,1.2976157289326962,3.4164409577168544,-3.1147657624432505,6.599175155118999,3.12429765738498,0.6768911872363746,-0.18645952995589343,-0.8944406531168917,0.2927430983174529,0.5987067383486393,3.3202157339702336,-0.880028302853064,1.381842033193963,-0.010331314681608786,0.4203913085578191,0.5680597777720359,-0.2016661276411797,1.3329301473967292,0.0
Amlodipine_N7_1,15.634220801497113,3.9895726366650357,-12.423215022976485,-0.11035502725507111,-9.285158035278593,1.2976157289327008,3.4164409577168406,-3.1147657624432465,6.599175155118999,3.124297657384979,0.6768911872363744,-0.18645952995589074,-0.8944406531168935,0.29274309831745254,0.5987067383486392,3.3202157339702283,-0.8800283028530671,1.3818420331939636,-0.010331314681608236,0.420391308557822,0.5680597777720378,-0.20166612764117928,-1.3549620506594853,1.3339459376998315
Amlodipine_N8_1,15.634220801497113,3.9895726366650357,-12.423215022976485,-0.11035502725507111,-9.285158035278593,1.2976157289327008,3.4164409577168393,-3.114765762443258,6.599175155118996,3.124297657384981,0.6768911872363738,-0.1864595299558912,-0.8944406531168931,0.2927430983174525,0.5987067383486399,3.3202157339702287,-0.880028302853062,1.381842033193967,-0.01033131468161021,0.4203913085578265,0.5680597777720376,-0.20166612764117664,-0.01101595163137803,1.3339459376998315
Amlodipine_N9_1,15.634220801497113,3.9895726366650357,-12.423215022976485,-0.11035502725507107,-9.285158035278593,1.2976157289326997,3.416440957716846,-3.114765762443253,6.599175155118991,3.124297657384981,0.6768911872363731,-0.18645952995589082,-0.8944406531168937,0.2927430983174511,0.59870673834864,3.3202157339702287,-0.8800283028530661,1.381842033193965,-0.010331314681608634,0.4203913085578226,0.5680597777720389,-0.20166612764117925,1.3329301473967292,1.3339459376998315
Amlodipine_N10_1,15.634220801497113,3.9895726366650357,-12.423215022976485,-0.11035502725507107,-9.285158035278593,1.2976157289326997,3.416440957716846,-3.114765762443254,6.599175155118992,3.12429765738498,0.6768911872363735,-0.18645952995589105,-0.8944406531168937,0.2927430983174528,0.5987067383486407,3.3202157339702314,-0.8800283028530604,1.3818420331939676,-0.010331314681612854,0.4203913085578216,0.5680597777720369,-0.20166612764117858,-0.01101595163137803,0.0
Amlodipine_N11_1,15.634220801497113,3.9895726366650357,-12.423215022976485,-0.11035502725507107,-9.285158035278593,1.2976157289326997,3.416440957716846,-3.1147657624432536,6.599175155118992,3.124297657384981,0.676891187236374,-0.18645952995589093,-0.8944406531168935,0.29274309831745243,0.5987067383486399,3.3202157339702314,-0.8800283028530657,1.3818420331939647,-0.010331314681608595,0.42039130855782214,0.5680597777720376,-0.20166612764117803,-0.01101595163137803,0.0
Metronidazol_N1_1,-24.268519528269135,-11.518693527511873,7.605304785324126,-17.970187616035563,1.4573082214494322,-2.9628783970444075,7.480494067483813,-8.012989290459487,2.6424899882724993,-4.297710668868079,-1.7072843260636796,2.664908842770519,-1.0387368839502278,0.49142914633583323,0.720132520675553,-4.063089367061688,2.2559304915577134,-1.2534007822641726,0.0008221579131764447,0.9964805836269949,0.1585829464283335,-1.7593360903676172,-1.3549620506594853,-1.3339459376998315
Metronidazol_N2_1,-24.268519528269135,-11.518693527511873,7.605304785324126,-17.970187616035563,1.4573082214494322,-2.9628783970444075,7.480494067483813,-8.012989290459487,2.6424899882724993,-4.297710668868079,-1.7072843260636796,2.664908842770519,-1.0387368839502278,0.49142914633583323,0.720132520675553,-4.063089367061688,2.2559304915577134,-1.2534007822641726,0.0008221579131764447,0.9964805836269949,0.1585829464283335,-1.7593360903676172,-0.01101595163137803,-1.3339459376998315
Metronidazol_N3_1,-24.268519528269135,-11.518693527511873,7.605304785324126,-17.970187616035563,1.4573082214494322,-2.9628783970444075,7.480494067483813,-8.012989290459487,2.6424899882724993,-4.297710668868079,-1.7072843260636796,2.664908842770519,-1.0387368839502278,0.49142914633583323,0.720132520675553,-4.063089367061688,2.2559304915577134,-1.2534007822641726,0.0008221579131764447,0.9964805836269949,0.1585829464283335,-1.7593360903676172,1.3329301473967292,-1.3339459376998315
Metronidazol_N4_1,-24.268519528269135,-11.518693527511873,7.605304785324126,-17.970187616035563,1.4573082214494322,-2.9628783970444075,7.480494067483813,-8.012989290459487,2.6424899882724993,-4.297710668868079,-1.7072843260636796,2.664908842770519,-1.0387368839502278,0.49142914633583323,0.720132520675553,-4.063089367061688,2.2559304915577134,-1.2534007822641726,0.0008221579131764447,0.9964805836269949,0.1585829464283335,-1.7593360903676172,-1.3549620506594853,0.0
Metronidazol_N5_1,-24.268519528269135,-11.518693527511873,7.605304785324126,-17.970187616035563,1.4573082214494322,-2.9628783970444075,7.480494067483813,-8.012989290459487,2.6424899882724993,-4.297710668868079,-1.7072843260636796,2.664908842770519,-1.0387368839502278,0.49142914633583323,0.720132520675553,-4.063089367061688,2.2559304915577134,-1.2534007822641726,0.0008221579131764447,0.9964805836269949,0.1585829464283335,-1.7593360903676172,-0.01101595163137803,0.0
Metronidazol_N6_1,-24.268519528269135,-11.518693527511873,7.605304785324126,-17.970187616035563,1.4573082214494322,-2.9628783970444075,7.480494067483813,-8.012989290459487,2.6424899882724993,-4.297710668868079,-1.7072843260636796,2.664908842770519,-1.0387368839502278,0.49142914633583323,0.720132520675553,-4.063089367061688,2.2559304915577134,-1.2534007822641726,0.0008221579131764447,0.9964805836269949,0.1585829464283335,-1.7593360903676172,1.3329301473967292,0.0
Metronidazol_N7_1,-24.268519528269135,-11.518693527511873,7.605304785324126,-17.970187616035563,1.4573082214494322,-2.9628783970444075,7.480494067483813,-8.012989290459487,2.6424899882724993,-4.297710668868079,-1.7072843260636796,2.664908842770519,-1.0387368839502278,0.49142914633583323,0.720132520675553,-4.063089367061688,2.2559304915577134,-1.2534007822641726,0.0008221579131764447,0.9964805836269949,0.1585829464283335,-1.7593360903676172,-1.3549620506594853,1.3339459376998315
Metronidazol_N8_1,-24.268519528269135,-11.518693527511873,7.605304785324126,-17.970187616035563,1.4573082214494322,-2.9628783970444075,7.480494067483813,-8.012989290459487,2.6424899882724993,-4.297710668868079,-1.7072843260636796,2.664908842770519,-1.0387368839502278,0.49142914633583323,0.720132520675553,-4.063089367061688,2.2559304915577134,-1.2534007822641726,0.0008221579131764447,0.9964805836269949,0.1585829464283335,-1.7593360903676172,-0.01101595163137803,1.3339459376998315
