Primary ID,0,1,2,3,4,5,6,7,8,0,1,2,3,4,5,0,1,2,3,4,5,6,API dose,API %,Plast %,%5min,%10min,%15min,%30min,%60min,%120min,%180min,%240min
Amlodipine_N1_1,20.760123493593518,5.672537201771859,-6.173301329352167,0.4094535125652364,-3.8125886159052076,-9.728830362052797,2.4258077639635873,7.912537499310091,1.470892001083727,3.6151178069275556,0.5653696158138174,0.34381674555380415,-1.0181894590108922,0.657170601290209,0.13572940526414656,3.86355908973427,1.1320207400802562,1.3300630455180333,0.7161630527644355,0.12248567449341669,0.31073929552775137,-0.23810298693130524,-1.3214133456283237,-1.319216451988073,-1.319691242661356,-0.06624815115335765,-0.26660025152667155,-0.3625935120507902,-0.9388491354537152,-1.1487335464199164,-1.648330172130534,-2.247421247822172,-2.6086328027402015
Amlodipine_N1_2,20.760123493593518,5.672537201771861,-6.173301329352215,0.40945351256527107,-3.8125886159052556,-9.728830362052765,2.4258077639635545,7.9125374993101785,1.4708920010837006,3.6151178069275707,0.5653696158138035,0.34381674555380615,-1.018189459010893,0.6571706012902084,0.1357294052641293,3.8635590897342573,1.1320207400802533,1.3300630455180296,0.7161630527644326,0.12248567449341491,0.31073929552775287,-0.23810298693130655,-1.2056838026072387,-1.319216451988073,-1.319691242661356,1.6655499869637607,0.9858169327101098,0.5873501555436328,-0.845046465037485,-0.9929009160278547,-0.8956921764830273,-1.5662467009350816,-2.0534813610468134
Amlodipine_N2_1,20.760123493593518,5.672537201771862,-6.173301329352197,0.40945351256526347,-3.8125886159052294,-9.728830362052818,2.4258077639635496,7.912537499310209,1.4708920010837216,3.6151178069275542,0.5653696158138249,0.3438167455537964,-1.0181894590108893,0.6571706012902147,0.13572940526412555,3.863559089734257,1.132020740080251,1.3300630455180338,0.716163052764431,0.12248567449341853,0.31073929552775204,-0.23810298693130608,-0.04012197646631078,0.07684756030998473,-1.319691242661356,-1.0751969622030932,-1.316592581987146,-1.4163691760676371,-1.5323100064150492,-1.4851936274430877,-1.9153805505405455,-2.4054379445063048,-2.6144428989149784
Amlodipine_N2_2,20.760123493593518,5.672537201771861,-6.173301329352199,0.4094535125652358,-3.812588615905245,-9.7288303620528,2.4258077639635593,7.912537499310157,1.4708920010837188,3.6151178069275534,0.5653696158138215,0.34381674555381825,-1.0181894590108944,0.6571706012902144,0.13572940526412533,3.863559089734275,1.132020740080244,1.3300630455180213,0.7161630527644286,0.12248567449341635,0.31073929552775353,-0.23810298693130807,-0.1517183215223569,0.07684756030998473,-1.319691242661356,1.7201445490311444,1.036972403048668,0.6355298194578343,-1.3633832399824317,-1.4441243485915332,-1.8678574470574258,-2.6950471697872658,-2.873976210975763
Amlodipine_N4_1,20.760123493593518,5.672537201771862,-6.173301329352196,0.4094535125652468,-3.81258861590522,-9.728830362052822,2.425807763963565,7.912537499310211,1.4708920010837063,3.6151178069275542,0.5653696158138153,0.34381674555380354,-1.0181894590109004,0.6571706012902119,0.13572940526412383,3.8635590897342533,1.1320207400802496,1.3300630455180356,0.716163052764436,0.12248567449341684,0.31073929552774354,-0.23810298693130727,-1.2924809598730524,-1.319216451988073,0.03734975215079309,-0.655104649599193,-0.47957235888577715,-0.35309112152422595,-1.1887513849533589,-1.2498339213936451,-1.8879070131180884,-2.292016833042954,-2.391923200741111
Amlodipine_N4_2,20.760123493593518,5.672537201771862,-6.173301329352197,0.40945351256525137,-3.812588615905222,-9.728830362052813,2.425807763963542,7.912537499310176,1.4708920010836906,3.6151178069275565,0.5653696158138166,0.3438167455538075,-1.018189459010897,0.6571706012902115,0.13572940526412647,3.863559089734268,1.1320207400802422,1.3300630455180364,0.7161630527644327,0.12248567449341245,0.3107392955277526,-0.23810298693130694,-1.2594153761527425,-1.319216451988073,0.03734975215079309,-0.655104649599193,-0.38670260608621754,-0.5801992641193368,-1.3171312389697425,-1.704296156858982,-1.9175325621151467,-2.284920594097017,-2.336322132813609
Amlodipine_N5_1,20.760123493593518,5.672537201771862,-6.1733013293521966,0.40945351256525037,-3.8125886159052262,-9.728830362052802,2.4258077639635656,7.912537499310157,1.4708920010837019,3.6151178069275542,0.5653696158138192,0.3438167455538043,-1.0181894590108977,0.6571706012902123,0.13572940526411983,3.8635590897342595,1.1320207400802529,1.3300630455180322,0.71616305276443,0.12248567449341102,0.31073929552775376,-0.2381029869313049,0.1954703075408982,0.07684756030998473,0.03734975215079309,-0.17705325263040161,-0.9000229843164461,-1.2875748950818817,-1.484260970883519,-1.460507404962843,-1.9797771768455685,-2.366139337022247,-2.439057705008897
Amlodipine_N5_2,20.760123493593518,5.672537201771862,-6.1733013293521966,0.4094535125652512,-3.8125886159052245,-9.728830362052806,2.4258077639635567,7.912537499310162,1.4708920010837003,3.6151178069275556,0.5653696158138194,0.3438167455538049,-1.0181894590108942,0.6571706012902125,0.13572940526412458,3.8635590897342644,1.1320207400802573,1.3300630455180278,0.716163052764429,0.12248567449341295,0.3107392955277565,-0.23810298693131063,0.2326690892262469,0.07684756030998473,0.03734975215079309,0.5187308478335044,-0.5885483935248009,-0.26825807085343817,-0.7978621653618123,-1.2635929887139368,-1.3752991877597014,-2.0416517236353173,-2.5017093454426806
Amlodipine_N10_1,20.760123493593518,5.672537201771862,-6.1733013293521966,0.4094535125652512,-3.8125886159052245,-9.728830362052806,2.4258077639635567,7.9125374993101705,1.4708920010837065,3.615117806927557,0.5653696158138158,0.343816745553807,-1.0181894590108982,0.6571706012902131,0.13572940526412658,3.8635590897342604,1.132020740080252,1.330063045518031,0.7161630527644359,0.12248567449341674,0.31073929552775514,-0.23810298693131007,-0.11451953983700819,0.07684756030998473,0.03734975215079309,-0.9007428501905246,-0.8311391195593119,-0.7594886397787912,-0.9884703296692221,-1.0481172668130332,-1.6406607492206877,-1.9035712985070852,-1.833486326583777
Amlodipine_N10_2,20.760123493593518,5.672537201771862,-6.1733013293521966,0.4094535125652512,-3.8125886159052245,-9.728830362052806,2.4258077639635567,7.9125374993101705,1.470892001083706,3.6151178069275565,0.5653696158138154,0.34381674555380903,-1.0181894590109002,0.6571706012902143,0.1357294052641287,3.8635590897342604,1.1320207400802436,1.3300630455180342,0.7161630527644346,0.12248567449341663,0.310739295527751,-0.23810298693130766,-0.13931872762724076,0.07684756030998473,0.03734975215079309,0.4578865899237465,0.3984504670285035,0.37162665427566266,-0.3892252757575565,-0.9111815065010196,-1.700797579419998,-2.336693584003486,-2.7427624899021468
